Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
55,No,Travel_Rarely,1323,Sales,9,5,Life Sciences,1,1279,1,Male,51,1,5,Laboratory Technician,4,Married,17846,18201,4,Y,No,17,3,2,80,0,15,3,4,15,15,9,7
51,No,Travel_Rarely,1283,Sales,10,3,Life Sciences,1,1280,2,Male,44,3,3,Laboratory Technician,1,Single,18952,10585,6,Y,No,23,3,4,80,3,3,6,4,0,8,2,14
29,Yes,Travel_Rarely,964,Research & Development,4,2,Medical,1,1281,2,Female,51,2,4,Research Scientist,1,Married,12539,20936,7,Y,No,19,4,4,80,3,7,4,2,11,16,5,5
36,No,Travel_Rarely,1259,Research & Development,17,4,Life Sciences,1,1282,3,Male,79,4,5,Manager,4,Married,14993,15258,4,Y,No,23,3,4,80,3,35,6,1,1,11,12,0
54,No,Travel_Frequently,497,Research & Development,14,5,Human Resources,1,1283,4,Male,77,1,4,Sales Executive,1,Married,14451,23762,8,Y,No,14,3,3,80,1,9,4,3,7,1,5,8
34,No,Non-Travel,491,Sales,24,1,Human Resources,1,1284,4,Male,80,3,2,Human Resources,1,Married,15692,5228,3,Y,Yes,12,3,3,80,1,29,6,4,17,15,6,6
27,No,Travel_Rarely,205,Research & Development,18,1,Technical Degree,1,1285,4,Male,46,3,1,Manufacturing Director,3,Single,19120,18460,3,Y,No,12,3,4,80,3,35,0,1,15,5,5,3
29,No,Travel_Rarely,1177,Sales,11,3,Marketing,1,1286,1,Female,80,2,5,Research Scientist,4,Married,14334,5410,7,Y,No,12,3,4,80,2,15,6,2,4,1,8,0
33,No,Travel_Rarely,1400,Research & Development,16,2,Medical,1,1287,4,Female,66,2,4,Manager,4,Single,8903,2408,0,Y,No,17,3,2,80,2,29,6,3,12,8,13,8
41,No,Non-Travel,210,Sales,1,5,Human Resources,1,1288,1,Female,78,2,1,Healthcare Representative,2,Married,16629,22476,7,Y,No,14,3,4,80,0,9,0,4,18,4,4,1
36,Yes,Travel_Frequently,323,Research & Development,29,5,Technical Degree,1,1289,3,Female,88,4,3,Laboratory Technician,1,Single,18740,16729,4,Y,Yes,14,3,4,80,0,10,0,2,2,17,14,15
25,No,Non-Travel,174,Sales,7,1,Technical Degree,1,1290,1,Female,39,4,4,Laboratory Technician,3,Divorced,2014,20651,0,Y,No,11,3,1,80,0,33,5,2,7,17,4,1
48,No,Travel_Rarely,605,Sales,28,3,Medical,1,1291,3,Male,59,4,5,Healthcare Representative,1,Single,11860,22912,3,Y,No,14,3,4,80,0,15,6,3,11,9,7,2
38,No,Travel_Frequently,1137,Research & Development,10,1,Medical,1,1292,3,Male,50,1,2,Manufacturing Director,1,Single,18438,23958,1,Y,No,16,3,1,80,0,18,4,1,1,9,7,13
34,No,Travel_Rarely,869,Sales,9,1,Technical Degree,1,1293,4,Male,63,4,1,Healthcare Representative,2,Divorced,2764,7773,3,Y,No,12,3,4,80,1,3,3,4,10,9,0,12
40,No,Travel_Rarely,581,Research & Development,27,2,Marketing,1,1294,4,Male,79,2,1,Research Scientist,1,Divorced,7009,22218,7,Y,No,14,3,1,80,1,30,1,4,11,17,2,16
54,No,Non-Travel,1312,Research & Development,28,3,Other,1,1295,1,Female,76,3,2,Sales Executive,3,Divorced,10604,5997,4,Y,Yes,21,3,4,80,2,34,0,1,17,15,12,9
33,No,Travel_Rarely,463,Sales,28,2,Technical Degree,1,1296,2,Female,35,3,5,Healthcare Representative,3,Divorced,17012,9307,0,Y,Yes,17,3,2,80,2,33,2,1,12,5,5,2
23,No,Non-Travel,338,Research & Development,25,3,Medical,1,1297,4,Male,79,2,3,Sales Executive,2,Divorced,1667,11179,6,Y,Yes,23,3,3,80,1,25,4,1,4,11,5,3
25,No,Travel_Rarely,945,Human Resources,3,5,Life Sciences,1,1298,4,Female,92,4,2,Laboratory Technician,1,Divorced,4370,7617,0,Y,No,19,3,1,80,2,38,3,3,11,3,0,4
42,No,Travel_Frequently,1084,Research & Development,22,4,Life Sciences,1,1299,2,Male,41,4,3,Research Director,3,Married,6976,4701,8,Y,No,12,3,3,80,3,5,3,3,1,15,1,10
35,No,Travel_Rarely,1427,Human Resources,23,4,Medical,1,1300,2,Male,70,2,5,Research Director,1,Married,18778,22096,2,Y,No,18,3,2,80,2,32,0,4,4,10,9,5
42,No,Travel_Rarely,1214,Sales,14,3,Medical,1,1301,4,Female,60,3,4,Human Resources,1,Divorced,9613,5907,2,Y,No,24,3,4,80,3,26,5,3,6,0,6,0
29,No,Travel_Rarely,491,Sales,26,4,Other,1,1302,2,Female,31,1,4,Sales Executive,1,Single,6599,15841,5,Y,Yes,16,3,4,80,3,11,0,2,11,4,0,6
32,No,Travel_Rarely,1307,Sales,25,1,Human Resources,1,1303,1,Female,45,3,5,Manufacturing Director,2,Single,4650,19059,5,Y,No,18,4,2,80,0,7,5,4,15,16,9,9
43,No,Travel_Rarely,1140,Research & Development,15,5,Medical,1,1304,3,Male,30,4,3,Manager,1,Divorced,13349,23311,5,Y,Yes,12,4,3,80,2,8,2,3,7,10,4,11
58,No,Travel_Rarely,1064,Research & Development,2,5,Life Sciences,1,1305,3,Female,33,3,2,Sales Representative,3,Married,10894,15407,0,Y,No,24,3,3,80,3,0,2,1,8,13,0,11
43,No,Travel_Rarely,111,Sales,24,4,Marketing,1,1306,4,Male,76,4,5,Healthcare Representative,1,Married,4190,17323,4,Y,No,21,3,3,80,2,4,0,2,14,8,5,0
49,No,Travel_Rarely,1289,Research & Development,14,3,Medical,1,1307,4,Female,94,3,5,Sales Representative,3,Single,16345,23733,5,Y,No,11,4,3,80,2,6,1,1,4,9,14,8
27,No,Travel_Rarely,245,Sales,16,1,Other,1,1308,1,Male,81,2,4,Research Director,1,Divorced,9789,24552,7,Y,No,17,3,1,80,1,17,6,4,12,3,6,16
33,No,Travel_Rarely,1405,Research & Development,7,3,Marketing,1,1309,2,Female,76,4,2,Manager,3,Married,1391,21859,0,Y,No,23,3,3,80,1,39,0,1,4,1,7,11
24,No,Travel_Frequently,268,Sales,4,4,Other,1,1310,4,Male,79,1,4,Manufacturing Director,3,Divorced,18459,8816,4,Y,Yes,19,3,1,80,0,23,0,3,10,5,12,1
34,No,Travel_Frequently,946,Sales,18,5,Marketing,1,1311,3,Male,74,1,3,Sales Executive,1,Divorced,3650,18925,2,Y,No,19,3,2,80,2,25,3,3,9,2,11,8
40,No,Travel_Rarely,269,Research & Development,24,5,Medical,1,1312,1,Female,71,2,3,Healthcare Representative,1,Single,14600,18548,1,Y,No,12,3,4,80,1,9,0,4,19,12,2,11
43,No,Travel_Rarely,864,Sales,27,3,Life Sciences,1,1313,1,Male,85,3,1,Manufacturing Director,3,Divorced,15317,25476,7,Y,No,14,3,1,80,3,39,0,1,12,11,13,3
38,No,Travel_Frequently,1469,Research & Development,5,2,Marketing,1,1314,2,Female,86,2,5,Healthcare Representative,4,Divorced,19768,19368,6,Y,Yes,23,3,3,80,3,11,0,4,8,17,13,11
39,No,Travel_Rarely,598,Research & Development,6,3,Technical Degree,1,1315,4,Female,62,2,2,Manufacturing Director,2,Single,18193,21045,6,Y,No,11,3,4,80,0,21,1,1,13,5,2,2
24,No,Travel_Rarely,1420,Research & Development,27,2,Human Resources,1,1316,4,Female,57,1,2,Human Resources,4,Married,16563,22852,4,Y,Yes,21,3,1,80,3,26,3,2,17,9,10,0
31,No,Travel_Rarely,1265,Research & Development,7,3,Other,1,1317,1,Male,73,1,4,Laboratory Technician,4,Divorced,7895,2617,8,Y,No,17,3,4,80,2,2,4,3,14,5,0,7
32,No,Travel_Rarely,996,Research & Development,15,2,Marketing,1,1318,3,Female,85,4,4,Laboratory Technician,1,Single,18543,14105,4,Y,Yes,12,3,2,80,3,17,4,4,9,4,11,3
24,No,Travel_Rarely,1176,Human Resources,26,2,Other,1,1319,4,Male,73,4,2,Sales Representative,2,Married,2531,26644,1,Y,Yes,14,4,3,80,0,4,4,2,6,14,2,15
26,No,Travel_Rarely,217,Human Resources,1,2,Life Sciences,1,1320,3,Female,63,4,4,Research Scientist,4,Divorced,6481,7639,2,Y,No,22,3,2,80,0,13,4,2,7,14,4,16
25,No,Travel_Rarely,464,Research & Development,24,2,Other,1,1321,1,Female,43,2,1,Human Resources,1,Married,11874,13616,3,Y,No,12,3,4,80,3,24,3,4,2,11,5,8
40,No,Travel_Rarely,235,Research & Development,4,1,Other,1,1322,4,Male,97,2,5,Research Director,4,Single,7163,22580,4,Y,Yes,11,3,2,80,2,30,0,4,14,8,2,7
46,No,Travel_Rarely,1200,Research & Development,29,2,Technical Degree,1,1323,3,Male,58,4,1,Manager,4,Divorced,6264,2000,2,Y,No,17,3,3,80,1,20,4,2,15,12,3,6
35,No,Travel_Rarely,656,Research & Development,25,2,Other,1,1324,1,Female,46,1,3,Human Resources,1,Single,18615,14605,6,Y,Yes,16,3,1,80,2,37,0,1,3,15,4,11
48,No,Travel_Rarely,117,Human Resources,1,5,Marketing,1,1325,3,Male,38,1,2,Laboratory Technician,1,Single,16890,16958,4,Y,No,12,3,2,80,2,19,6,2,5,1,4,0
47,No,Travel_Rarely,502,Research & Development,11,1,Other,1,1326,4,Female,56,3,1,Manufacturing Director,1,Divorced,19807,16844,4,Y,Yes,24,4,3,80,2,13,6,4,0,16,8,16
56,No,Non-Travel,304,Sales,18,2,Medical,1,1327,2,Male,78,4,1,Sales Representative,2,Single,12767,26761,5,Y,No,14,3,4,80,3,19,4,2,3,8,7,5
52,Yes,Travel_Rarely,598,Sales,14,4,Other,1,1328,3,Male,66,2,4,Sales Executive,4,Married,9071,12701,6,Y,Yes,22,3,2,80,1,36,1,1,10,5,0,4
35,No,Travel_Rarely,423,Sales,22,1,Medical,1,1329,2,Female,57,3,4,Sales Executive,1,Single,16540,22822,7,Y,No,21,3,1,80,2,29,0,3,11,3,1,6
59,No,Travel_Rarely,694,Sales,11,5,Human Resources,1,1330,4,Male,79,3,4,Sales Executive,3,Divorced,3908,16970,8,Y,No,13,3,2,80,1,19,3,3,4,14,11,11
56,No,Travel_Rarely,661,Sales,10,3,Other,1,1331,2,Female,84,3,3,Research Director,4,Divorced,5712,23192,3,Y,No,22,3,4,80,0,6,5,2,15,17,14,4
34,No,Travel_Rarely,1404,Research & Development,27,5,Human Resources,1,1332,1,Female,33,4,1,Manager,3,Married,13190,5079,4,Y,No,13,3,4,80,1,4,1,1,12,11,4,1
31,No,Travel_Rarely,1289,Sales,17,5,Other,1,1333,2,Male,48,4,5,Laboratory Technician,2,Divorced,11150,25103,4,Y,No,13,4,4,80,3,30,5,3,12,11,11,3
48,No,Travel_Frequently,1366,Research & Development,4,1,Marketing,1,1334,3,Female,66,4,4,Sales Representative,1,Single,5491,26711,7,Y,No,21,4,2,80,0,28,1,2,16,16,2,16
41,Yes,Travel_Rarely,578,Sales,24,1,Medical,1,1335,3,Male,33,1,3,Manager,3,Single,14919,24402,8,Y,Yes,14,3,2,80,0,14,3,2,6,6,6,7
52,No,Travel_Frequently,263,Sales,15,4,Human Resources,1,1336,2,Male,66,3,3,Healthcare Representative,2,Divorced,15168,18766,6,Y,No,11,3,2,80,2,24,1,1,7,4,13,4
51,No,Travel_Rarely,423,Research & Development,26,4,Human Resources,1,1337,1,Female,80,1,4,Laboratory Technician,1,Married,9593,12878,4,Y,No,11,3,1,80,1,12,6,4,12,11,10,16
20,No,Non-Travel,650,Research & Development,16,1,Medical,1,1338,4,Male,61,4,2,Manufacturing Director,3,Married,18358,19311,2,Y,No,17,3,3,80,0,23,0,2,15,16,5,3
54,No,Travel_Frequently,930,Research & Development,21,1,Technical Degree,1,1339,2,Female,74,1,1,Sales Executive,3,Divorced,17607,23443,0,Y,No,15,3,2,80,0,14,2,4,3,1,1,15
57,No,Non-Travel,739,Research & Development,13,1,Other,1,1340,3,Female,41,1,4,Human Resources,2,Single,5613,18944,8,Y,No,13,3,1,80,1,23,2,4,7,3,7,10
43,No,Travel_Rarely,733,Research & Development,9,3,Other,1,1341,3,Male,70,2,5,Healthcare Representative,1,Divorced,12426,3189,4,Y,Yes,19,3,4,80,1,25,4,3,15,1,4,7
40,No,Travel_Rarely,858,Sales,11,5,Marketing,1,1342,2,Male,85,4,1,Research Scientist,1,Divorced,17609,19281,8,Y,Yes,15,4,2,80,0,18,6,4,9,13,5,11
56,No,Travel_Frequently,307,Research & Development,11,4,Technical Degree,1,1343,2,Female,43,3,3,Human Resources,3,Married,9183,16974,3,Y,No,20,3,2,80,0,23,4,1,11,13,7,7
32,Yes,Travel_Frequently,414,Sales,6,4,Technical Degree,1,1344,2,Female,83,4,5,Sales Representative,3,Single,18725,16216,4,Y,No,13,3,2,80,1,18,0,3,11,12,12,15
21,No,Non-Travel,403,Research & Development,1,2,Marketing,1,1345,4,Female,92,1,1,Research Director,3,Married,9401,16125,3,Y,Yes,19,3,1,80,3,16,3,3,4,16,5,16
46,No,Travel_Rarely,1000,Research & Development,22,3,Human Resources,1,1346,3,Male,94,4,5,Laboratory Technician,1,Married,4727,4368,1,Y,No,11,3,2,80,1,4,0,3,15,16,9,1
39,No,Travel_Frequently,338,Research & Development,6,1,Medical,1,1347,3,Male,87,4,3,Sales Representative,2,Single,14703,6953,0,Y,No,24,3,2,80,3,3,4,2,0,17,2,14
42,No,Travel_Rarely,903,Sales,13,1,Human Resources,1,1348,3,Female,50,2,4,Sales Executive,2,Single,11218,26282,7,Y,No,19,3,3,80,0,21,1,2,8,2,12,6
30,No,Travel_Rarely,1347,Research & Development,22,3,Life Sciences,1,1349,4,Male,33,2,5,Manager,1,Single,1393,13237,3,Y,No,24,3,1,80,2,9,5,4,11,15,6,0
35,No,Travel_Rarely,1211,Sales,24,4,Marketing,1,1350,1,Female,75,4,4,Manager,4,Divorced,16992,6380,4,Y,No,15,3,3,80,1,20,6,3,4,5,13,1
50,No,Travel_Rarely,1343,Sales,22,1,Medical,1,1351,3,Male,41,2,3,Manager,2,Single,10035,20782,5,Y,No,16,3,3,80,0,24,0,3,19,5,3,3
33,No,Non-Travel,374,Research & Development,5,2,Human Resources,1,1352,3,Female,59,1,3,Laboratory Technician,3,Divorced,10716,24610,7,Y,No,12,3,3,80,0,5,0,1,2,17,12,15
59,No,Travel_Rarely,1053,Research & Development,15,4,Human Resources,1,1353,1,Female,89,1,5,Manager,4,Married,9795,24127,7,Y,Yes,18,3,3,80,2,29,3,4,4,8,5,11
19,No,Travel_Rarely,1189,Sales,27,5,Technical Degree,1,1354,4,Female,94,1,5,Laboratory Technician,4,Single,1581,14953,6,Y,No,13,3,4,80,1,28,4,1,1,17,5,16
52,No,Travel_Rarely,354,Research & Development,18,3,Marketing,1,1355,1,Female,43,2,3,Human Resources,2,Divorced,15330,4588,3,Y,Yes,11,3,2,80,0,10,0,4,13,5,10,3
59,No,Travel_Rarely,224,Research & Development,20,4,Life Sciences,1,1356,1,Female,73,4,5,Sales Representative,4,Divorced,11131,16815,5,Y,Yes,17,3,3,80,3,10,1,4,1,8,4,15
51,No,Travel_Rarely,1269,Sales,14,5,Other,1,1357,1,Female,55,1,5,Manufacturing Director,4,Divorced,1132,8356,3,Y,No,22,3,1,80,2,26,5,2,12,17,12,6
47,No,Travel_Rarely,714,Research & Development,15,2,Marketing,1,1358,1,Male,45,3,5,Laboratory Technician,2,Divorced,15984,22069,6,Y,No,13,3,2,80,3,18,1,2,6,15,0,7
30,No,Travel_Rarely,484,Sales,26,3,Life Sciences,1,1359,4,Female,36,1,5,Manager,2,Married,4385,11121,0,Y,No,14,3,3,80,1,21,2,1,9,12,13,8
30,No,Travel_Frequently,546,Research & Development,5,1,Life Sciences,1,1360,4,Female,61,4,1,Human Resources,4,Single,4770,16695,4,Y,No,15,4,3,80,3,27,4,4,12,10,7,13
35,No,Non-Travel,486,Sales,26,1,Marketing,1,1361,1,Female,45,1,3,Laboratory Technician,3,Single,3268,22693,3,Y,Yes,11,3,1,80,2,3,1,3,15,7,12,8
49,No,Travel_Rarely,482,Human Resources,4,5,Medical,1,1362,2,Female,91,3,3,Research Director,1,Single,1975,22783,6,Y,No,21,3,4,80,0,36,3,2,13,16,13,14
49,No,Travel_Rarely,1400,Research & Development,2,4,Marketing,1,1363,2,Female,59,1,2,Manager,4,Single,8605,21610,8,Y,Yes,21,3,1,80,2,18,5,3,10,8,9,3
52,No,Travel_Rarely,223,Research & Development,7,2,Human Resources,1,1364,2,Male,41,1,4,Manufacturing Director,4,Single,8213,3403,4,Y,No,19,3,4,80,0,16,4,1,9,5,1,2
56,No,Travel_Frequently,1390,Sales,10,5,Technical Degree,1,1365,2,Female,96,4,2,Healthcare Representative,3,Single,12455,10391,3,Y,No,17,3,4,80,0,39,1,2,5,0,3,9
46,No,Travel_Rarely,1234,Research & Development,16,2,Human Resources,1,1366,3,Female,75,1,5,Laboratory Technician,4,Divorced,3835,4285,8,Y,No,12,3,4,80,3,35,0,2,3,0,12,3
46,No,Travel_Rarely,1281,Research & Development,10,2,Life Sciences,1,1367,4,Female,72,1,5,Research Scientist,4,Single,3738,10862,4,Y,No,23,3,3,80,2,22,4,4,0,12,11,10
33,No,Travel_Rarely,827,Research & Development,18,2,Life Sciences,1,1368,4,Female,84,2,1,Human Resources,1,Divorced,10549,3728,8,Y,No,11,3,3,80,2,27,1,1,6,6,2,12
27,No,Non-Travel,995,Research & Development,17,3,Other,1,1369,1,Male,74,4,1,Laboratory Technician,1,Married,5134,13430,7,Y,No,24,3,4,80,0,10,6,4,8,9,5,3
47,No,Travel_Rarely,1241,Sales,21,5,Life Sciences,1,1370,3,Male,89,4,1,Manager,1,Divorced,7833,3249,3,Y,No,21,4,4,80,2,13,0,2,7,17,10,2
42,No,Travel_Rarely,427,Research & Development,28,3,Other,1,1371,1,Female,61,4,1,Healthcare Representative,2,Married,9353,2878,6,Y,No,12,3,3,80,1,12,2,1,4,5,0,15
56,No,Non-Travel,793,Research & Development,13,4,Life Sciences,1,1372,1,Female,37,4,1,Research Director,2,Single,16690,13543,4,Y,Yes,13,3,4,80,1,23,5,2,18,12,8,13
37,No,Travel_Rarely,1191,Research & Development,1,4,Life Sciences,1,1373,4,Male,91,1,1,Healthcare Representative,1,Married,2909,20907,3,Y,No,22,3,3,80,3,15,4,1,9,4,4,9
22,No,Travel_Frequently,458,Research & Development,1,1,Marketing,1,1374,3,Female,49,3,1,Research Director,1,Married,15496,18881,4,Y,Yes,13,3,4,80,3,27,4,2,10,14,4,5
18,No,Travel_Rarely,1102,Sales,15,1,Marketing,1,1375,2,Male,47,3,1,Healthcare Representative,2,Divorced,13062,18092,4,Y,Yes,18,3,3,80,2,29,1,3,14,11,3,7
47,No,Non-Travel,896,Sales,1,1,Technical Degree,1,1376,4,Female,35,2,1,Manager,3,Divorced,10850,9702,8,Y,Yes,15,3,1,80,3,38,2,3,5,10,3,15
20,No,Travel_Rarely,542,Sales,6,4,Human Resources,1,1377,3,Male,58,1,3,Healthcare Representative,4,Married,2963,9578,8,Y,No,19,3,4,80,2,26,3,4,14,7,12,9
31,No,Travel_Frequently,263,Research & Development,25,2,Medical,1,1378,3,Male,33,4,1,Research Scientist,4,Married,6153,23263,5,Y,Yes,13,3,4,80,3,16,1,3,4,4,14,6
47,No,Travel_Rarely,1072,Research & Development,26,2,Technical Degree,1,1379,4,Female,72,4,4,Manager,1,Single,11481,12668,3,Y,No,16,3,1,80,1,25,1,2,18,7,12,12
21,No,Travel_Frequently,460,Research & Development,13,5,Life Sciences,1,1380,4,Female,63,3,1,Sales Representative,3,Divorced,1966,18922,1,Y,No,14,3,2,80,0,6,3,2,18,4,0,7
35,No,Travel_Rarely,684,Research & Development,27,4,Technical Degree,1,1381,1,Female,62,2,5,Laboratory Technician,2,Married,1889,14232,2,Y,No,18,3,4,80,0,34,3,3,9,9,8,13
54,No,Travel_Rarely,1242,Research & Development,28,1,Marketing,1,1382,1,Female,44,1,5,Laboratory Technician,1,Divorced,7461,11092,1,Y,Yes,22,3,2,80,1,14,3,4,11,14,8,8
42,No,Travel_Frequently,952,Research & Development,1,4,Human Resources,1,1383,1,Male,69,2,1,Sales Representative,3,Single,7166,3466,4,Y,No,11,3,1,80,0,15,5,3,3,5,12,11
18,Yes,Travel_Rarely,1110,Sales,5,2,Life Sciences,1,1384,2,Male,34,1,1,Manufacturing Director,3,Single,17006,13207,5,Y,Yes,14,3,4,80,2,20,3,1,17,17,3,5
32,No,Travel_Rarely,1318,Research & Development,9,2,Life Sciences,1,1385,4,Female,79,2,5,Research Scientist,3,Married,12381,9714,4,Y,No,17,3,2,80,2,16,6,1,15,2,9,11
26,No,Travel_Rarely,1123,Research & Development,25,3,Technical Degree,1,1386,3,Male,95,2,4,Human Resources,2,Single,17344,20117,1,Y,Yes,19,3,4,80,1,25,3,1,7,8,9,11
32,No,Travel_Frequently,340,Research & Development,17,3,Human Resources,1,1387,4,Female,83,4,2,Human Resources,2,Married,11940,2490,4,Y,Yes,23,4,4,80,1,34,0,3,3,9,3,6
41,No,Travel_Rarely,765,Sales,16,5,Other,1,1388,3,Female,75,3,3,Manager,4,Divorced,12258,20093,8,Y,No,11,3,3,80,1,19,0,3,11,6,11,14
21,No,Travel_Frequently,664,Research & Development,8,4,Medical,1,1389,2,Female,40,4,5,Research Scientist,4,Divorced,8280,25095,3,Y,Yes,18,3,2,80,1,19,3,3,1,1,6,15
29,No,Travel_Rarely,1265,Research & Development,17,3,Human Resources,1,1390,4,Male,78,3,1,Laboratory Technician,3,Married,2067,20302,1,Y,No,12,3,3,80,0,22,5,1,3,7,3,3
54,No,Travel_Rarely,931,Research & Development,15,3,Technical Degree,1,1391,3,Female,52,2,3,Healthcare Representative,3,Married,12115,12226,2,Y,No,14,3,3,80,0,4,5,4,4,6,0,5
54,No,Travel_Rarely,1075,Research & Development,24,4,Technical Degree,1,1392,3,Male,84,1,1,Healthcare Representative,2,Married,10018,10166,2,Y,No,14,3,2,80,0,8,2,2,2,4,10,15
23,No,Travel_Rarely,130,Research & Development,1,2,Medical,1,1393,1,Female,34,4,2,Human Resources,4,Divorced,16753,12903,8,Y,No,24,3,2,80,2,22,5,3,8,3,14,14
56,No,Travel_Rarely,322,Research & Development,12,5,Life Sciences,1,1394,2,Male,93,1,2,Laboratory Technician,3,Divorced,15178,24409,3,Y,No,18,4,3,80,3,17,6,4,17,10,12,1
41,No,Travel_Rarely,365,Research & Development,5,5,Life Sciences,1,1395,4,Male,64,4,5,Research Scientist,4,Single,16187,11678,0,Y,No,21,3,4,80,2,28,6,2,10,9,8,2
28,No,Travel_Rarely,1405,Research & Development,24,5,Other,1,1396,1,Male,98,4,3,Research Director,4,Single,5607,16885,0,Y,No,12,4,4,80,3,10,2,2,2,0,1,14
30,No,Non-Travel,887,Research & Development,6,3,Technical Degree,1,1397,2,Male,83,4,3,Sales Representative,3,Divorced,4985,8099,6,Y,Yes,17,3,1,80,1,7,3,2,1,3,4,7
51,No,Travel_Rarely,480,Research & Development,25,2,Medical,1,1398,1,Female,32,1,2,Human Resources,2,Divorced,11284,18581,6,Y,Yes,13,3,4,80,1,26,5,4,8,5,3,11
42,No,Travel_Rarely,655,Research & Development,1,5,Technical Degree,1,1399,4,Male,35,4,1,Laboratory Technician,3,Married,15554,12159,1,Y,Yes,19,3,2,80,0,1,0,4,13,17,7,1
24,Yes,Travel_Rarely,161,Research & Development,25,4,Marketing,1,1400,3,Male,85,4,5,Manager,3,Divorced,5538,15810,8,Y,Yes,15,3,2,80,0,22,2,1,3,12,5,14
21,No,Travel_Rarely,812,Research & Development,1,5,Technical Degree,1,1401,4,Female,31,4,4,Healthcare Representative,4,Divorced,19746,11726,8,Y,No,24,3,1,80,3,20,0,4,8,12,14,7
25,No,Travel_Rarely,946,Research & Development,10,1,Technical Degree,1,1402,2,Male,67,1,2,Healthcare Representative,3,Single,19608,20097,4,Y,No,22,3,2,80,3,9,6,4,12,0,6,10
37,No,Travel_Rarely,620,Research & Development,10,2,Marketing,1,1403,4,Female,85,4,2,Research Director,2,Single,7371,11540,2,Y,No,18,3,3,80,0,37,1,4,17,3,1,16
46,No,Travel_Frequently,1194,Research & Development,3,1,Marketing,1,1404,2,Male,34,1,5,Sales Executive,3,Married,2726,23167,2,Y,Yes,15,4,1,80,1,3,6,2,14,3,3,0
27,No,Travel_Rarely,701,Human Resources,17,2,Medical,1,1405,1,Female,75,3,1,Sales Executive,2,Single,6791,10102,2,Y,No,11,3,1,80,0,20,6,3,9,17,13,14
51,Yes,Travel_Rarely,239,Research & Development,19,4,Life Sciences,1,1406,2,Male,40,4,3,Laboratory Technician,2,Married,9458,14754,5,Y,No,19,3,4,80,1,36,0,1,15,17,3,1
43,No,Travel_Rarely,1439,Sales,28,3,Other,1,1407,3,Male,94,2,2,Research Scientist,4,Divorced,18221,5844,3,Y,No,20,3,4,80,1,11,3,3,11,17,11,9
58,No,Travel_Rarely,1463,Research & Development,11,3,Marketing,1,1408,3,Male,39,3,5,Research Scientist,1,Divorced,16738,2595,7,Y,No,21,4,3,80,2,13,5,3,19,14,12,5
20,No,Travel_Rarely,689,Research & Development,29,2,Life Sciences,1,1409,3,Male,70,1,5,Research Scientist,1,Married,18070,10330,4,Y,No,22,4,3,80,2,19,6,4,4,17,1,2
23,No,Travel_Rarely,627,Human Resources,18,5,Medical,1,1410,1,Female,73,2,5,Manufacturing Director,4,Single,17740,19398,0,Y,No,17,3,4,80,3,7,5,1,1,14,9,12
22,No,Travel_Rarely,640,Research & Development,2,1,Human Resources,1,1411,2,Male,62,1,3,Sales Executive,3,Single,10063,2241,8,Y,No,14,3,4,80,1,26,4,3,9,16,3,14
22,No,Travel_Rarely,474,Sales,9,4,Technical Degree,1,1412,1,Female,85,1,2,Human Resources,4,Divorced,11165,20747,0,Y,No,17,3,3,80,0,36,3,3,0,4,8,5
40,No,Travel_Rarely,390,Research & Development,24,5,Medical,1,1413,4,Female,41,4,5,Healthcare Representative,2,Single,15539,17002,5,Y,No,15,3,4,80,1,20,1,1,6,10,7,8
26,No,Travel_Rarely,142,Research & Development,17,3,Medical,1,1414,4,Female,31,2,3,Healthcare Representative,1,Married,16572,19116,0,Y,No,20,3,1,80,3,34,5,4,16,15,10,9
52,No,Travel_Rarely,1176,Research & Development,28,5,Marketing,1,1415,4,Female,30,1,1,Human Resources,4,Divorced,5647,2134,2,Y,Yes,24,3,3,80,1,38,0,3,15,1,13,8
37,No,Travel_Rarely,1355,Research & Development,14,1,Other,1,1416,4,Male,94,3,4,Healthcare Representative,3,Single,11002,22145,4,Y,No,19,4,4,80,1,14,2,2,2,16,0,8
59,No,Travel_Rarely,1335,Research & Development,4,3,Marketing,1,1417,3,Male,62,4,2,Research Director,4,Divorced,11833,4626,6,Y,No,12,4,2,80,3,11,6,3,13,0,12,8
52,Yes,Travel_Rarely,107,Research & Development,29,2,Technical Degree,1,1418,2,Male,65,3,3,Sales Executive,1,Divorced,11420,12316,7,Y,Yes,14,3,2,80,1,33,3,2,9,17,7,4
35,No,Travel_Rarely,582,Research & Development,17,4,Marketing,1,1419,3,Male,50,3,4,Sales Executive,4,Single,7642,9179,8,Y,No,16,3,3,80,2,7,5,4,6,16,13,12
34,No,Travel_Rarely,141,Sales,17,4,Technical Degree,1,1420,2,Male,65,4,4,Manufacturing Director,4,Married,11542,3510,5,Y,No,21,3,2,80,3,36,2,3,16,17,10,11
